Mod:Item:MetaData, Localized Name
gregtech:ore_tin_0:6, Nether Tin Ore
gregtech:ore_tin_0:7, End Tin Ore
gregtech:ore_tin_0:8, Sand Tin Ore
gregtech:ore_tin_0:9, Sand Tin Ore
gregtech:ore_tin_0:10, Granite Tin Ore
gregtech:ore_tin_0:11, Granite Tin Ore
gregtech:ore_tin_0:12, Marble Tin Ore
gregtech:ore_tin_0:13, Basalt Tin Ore
gregtech:ore_uranium_0:0, Uranium 238 Ore
gregtech:ore_uranium_0:1, Uranium 238 Ore
gregtech:ore_uranium_0:2, Uranium 238 Ore
gregtech:ore_uranium_0:3, Uranium 238 Ore
gregtech:ore_uranium_0:4, Gravel Uranium 238 Ore
gregtech:ore_uranium_0:5, Uranium 238 Ore
gregtech:ore_uranium_0:6, Nether Uranium 238 Ore
gregtech:ore_uranium_0:7, End Uranium 238 Ore
gregtech:ore_uranium_0:8, Sand Uranium 238 Ore
gregtech:ore_uranium_0:9, Sand Uranium 238 Ore
gregtech:ore_uranium_0:10, Granite Uranium 238 Ore
gregtech:ore_uranium_0:11, Granite Uranium 238 Ore
gregtech:ore_uranium_0:12, Marble Uranium 238 Ore
gregtech:ore_uranium_0:13, Basalt Uranium 238 Ore
gregtech:ore_saltpeter_0:0, Saltpeter Ore
gregtech:ore_saltpeter_0:1, Saltpeter Ore
gregtech:ore_saltpeter_0:2, Saltpeter Ore
gregtech:ore_saltpeter_0:3, Saltpeter Ore
gregtech:ore_saltpeter_0:4, Gravel Saltpeter Ore
gregtech:ore_saltpeter_0:5, Saltpeter Ore
gregtech:ore_saltpeter_0:6, Nether Saltpeter Ore
gregtech:ore_saltpeter_0:7, End Saltpeter Ore
gregtech:ore_saltpeter_0:8, Sand Saltpeter Ore
gregtech:ore_saltpeter_0:9, Sand Saltpeter Ore
gregtech:ore_saltpeter_0:10, Granite Saltpeter Ore
gregtech:ore_saltpeter_0:11, Granite Saltpeter Ore
gregtech:ore_saltpeter_0:12, Marble Saltpeter Ore
gregtech:ore_saltpeter_0:13, Basalt Saltpeter Ore
gregtech:ore_tantalite_0:0, Tantalite Ore
gregtech:ore_tantalite_0:1, Tantalite Ore
gregtech:ore_tantalite_0:2, Tantalite Ore
gregtech:ore_tantalite_0:3, Tantalite Ore
gregtech:ore_tantalite_0:4, Gravel Tantalite Ore
gregtech:ore_tantalite_0:5, Tantalite Ore
gregtech:ore_tantalite_0:6, Nether Tantalite Ore
gregtech:ore_tantalite_0:7, End Tantalite Ore
gregtech:ore_tantalite_0:8, Sand Tantalite Ore
gregtech:ore_tantalite_0:9, Sand Tantalite Ore
gregtech:ore_tantalite_0:10, Granite Tantalite Ore
gregtech:ore_tantalite_0:11, Granite Tantalite Ore
gregtech:ore_tantalite_0:12, Marble Tantalite Ore
gregtech:ore_tantalite_0:13, Basalt Tantalite Ore
gregtech:ore_banded_iron_0:0, Banded Iron Ore
gregtech:ore_banded_iron_0:1, Banded Iron Ore
gregtech:ore_banded_iron_0:2, Banded Iron Ore
gregtech:ore_banded_iron_0:3, Banded Iron Ore
gregtech:ore_banded_iron_0:4, Gravel Banded Iron Ore
gregtech:ore_banded_iron_0:5, Banded Iron Ore
gregtech:ore_banded_iron_0:6, Nether Banded Iron Ore
gregtech:ore_banded_iron_0:7, End Banded Iron Ore
gregtech:ore_banded_iron_0:8, Sand Banded Iron Ore
gregtech:ore_banded_iron_0:9, Sand Banded Iron Ore
gregtech:ore_banded_iron_0:10, Granite Banded Iron Ore
gregtech:ore_banded_iron_0:11, Granite Banded Iron Ore
gregtech:ore_banded_iron_0:12, Marble Banded Iron Ore
gregtech:ore_banded_iron_0:13, Basalt Banded Iron Ore
gregtech:ore_almandine_0:0, Almandine Ore
gregtech:ore_almandine_0:1, Almandine Ore
gregtech:ore_almandine_0:2, Almandine Ore
gregtech:ore_almandine_0:3, Almandine Ore
gregtech:ore_almandine_0:4, Gravel Almandine Ore
gregtech:ore_almandine_0:5, Almandine Ore
gregtech:ore_almandine_0:6, Nether Almandine Ore
gregtech:ore_almandine_0:7, End Almandine Ore
gregtech:ore_almandine_0:8, Sand Almandine Ore
gregtech:ore_almandine_0:9, Sand Almandine Ore
gregtech:ore_almandine_0:10, Granite Almandine Ore
gregtech:ore_almandine_0:11, Granite Almandine Ore
gregtech:ore_almandine_0:12, Marble Almandine Ore
gregtech:ore_almandine_0:13, Basalt Almandine Ore
gregtech:ore_soapstone_0:0, Soapstone Ore
gregtech:ore_soapstone_0:1, Soapstone Ore
gregtech:ore_soapstone_0:2, Soapstone Ore
gregtech:ore_soapstone_0:3, Soapstone Ore
gregtech:ore_soapstone_0:4, Gravel Soapstone Ore
gregtech:ore_soapstone_0:5, Soapstone Ore
gregtech:ore_soapstone_0:6, Nether Soapstone Ore
gregtech:ore_soapstone_0:7, End Soapstone Ore
gregtech:ore_soapstone_0:8, Sand Soapstone Ore
gregtech:ore_soapstone_0:9, Sand Soapstone Ore
gregtech:ore_soapstone_0:10, Granite Soapstone Ore
gregtech:ore_soapstone_0:11, Granite Soapstone Ore
gregtech:ore_soapstone_0:12, Marble Soapstone Ore
gregtech:ore_soapstone_0:13, Basalt Soapstone Ore
gregtech:ore_ilmenite_0:0, Ilmenite Ore
gregtech:ore_ilmenite_0:1, Ilmenite Ore
gregtech:ore_ilmenite_0:2, Ilmenite Ore
gregtech:ore_ilmenite_0:3, Ilmenite Ore
gregtech:ore_ilmenite_0:4, Gravel Ilmenite Ore
gregtech:ore_ilmenite_0:5, Ilmenite Ore
gregtech:ore_ilmenite_0:6, Nether Ilmenite Ore
gregtech:ore_ilmenite_0:7, End Ilmenite Ore
gregtech:ore_ilmenite_0:8, Sand Ilmenite Ore
gregtech:ore_ilmenite_0:9, Sand Ilmenite Ore
gregtech:ore_ilmenite_0:10, Granite Ilmenite Ore
gregtech:ore_ilmenite_0:11, Granite Ilmenite Ore
gregtech:ore_ilmenite_0:12, Marble Ilmenite Ore
gregtech:ore_ilmenite_0:13, Basalt Ilmenite Ore
gregtech:ore_stibnite_0:0, Stibnite Ore
gregtech:ore_stibnite_0:1, Stibnite Ore
gregtech:ore_stibnite_0:2, Stibnite Ore
gregtech:ore_stibnite_0:3, Stibnite Ore
gregtech:ore_stibnite_0:4, Gravel Stibnite Ore
gregtech:ore_stibnite_0:5, Stibnite Ore
gregtech:ore_stibnite_0:6, Nether Stibnite Ore
gregtech:ore_stibnite_0:7, End Stibnite Ore
gregtech:ore_stibnite_0:8, Sand Stibnite Ore
gregtech:ore_stibnite_0:9, Sand Stibnite Ore
gregtech:ore_stibnite_0:10, Granite Stibnite Ore
gregtech:ore_stibnite_0:11, Granite Stibnite Ore
gregtech:ore_stibnite_0:12, Marble Stibnite Ore
gregtech:ore_stibnite_0:13, Basalt Stibnite Ore
gregtech:ore_nether_quartz_0:0, Nether Quartz Ore
gregtech:ore_nether_quartz_0:1, Nether Quartz Ore
gregtech:ore_nether_quartz_0:2, Nether Quartz Ore
gregtech:ore_nether_quartz_0:3, Nether Quartz Ore
gregtech:ore_nether_quartz_0:4, Gravel Nether Quartz Ore
gregtech:ore_nether_quartz_0:5, Nether Quartz Ore
gregtech:ore_nether_quartz_0:6, Nether Nether Quartz Ore
gregtech:ore_nether_quartz_0:7, End Nether Quartz Ore
gregtech:ore_nether_quartz_0:8, Sand Nether Quartz Ore
gregtech:ore_nether_quartz_0:9, Sand Nether Quartz Ore
gregtech:ore_nether_quartz_0:10, Granite Nether Quartz Ore
gregtech:ore_nether_quartz_0:11, Granite Nether Quartz Ore
gregtech:ore_nether_quartz_0:12, Marble Nether Quartz Ore
gregtech:ore_nether_quartz_0:13, Basalt Nether Quartz Ore
gregtech:ore_graphite_0:0, Graphite Ore
gregtech:ore_graphite_0:1, Graphite Ore
gregtech:ore_graphite_0:2, Graphite Ore
gregtech:ore_graphite_0:3, Graphite Ore
gregtech:ore_graphite_0:4, Gravel Graphite Ore
gregtech:ore_graphite_0:5, Graphite Ore
gregtech:ore_graphite_0:6, Nether Graphite Ore
gregtech:ore_graphite_0:7, End Graphite Ore
gregtech:ore_graphite_0:8, Sand Graphite Ore
gregtech:ore_graphite_0:9, Sand Graphite Ore
gregtech:ore_graphite_0:10, Granite Graphite Ore
gregtech:ore_graphite_0:11, Granite Graphite Ore
gregtech:ore_graphite_0:12, Marble Graphite Ore
gregtech:ore_graphite_0:13, Basalt Graphite Ore
gregtech:ore_garnet_yellow_0:0, Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:1, Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:2, Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:3, Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:4, Gravel Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:5, Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:6, Nether Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:7, End Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:8, Sand Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:9, Sand Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:10, Granite Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:11, Granite Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:12, Marble Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:13, Basalt Yellow Garnet Ore
gregtech:ore_lithium_0:0, Lithium Ore
gregtech:ore_lithium_0:1, Lithium Ore
gregtech:ore_lithium_0:2, Lithium Ore
gregtech:ore_lithium_0:3, Lithium Ore
gregtech:ore_lithium_0:4, Gravel Lithium Ore
gregtech:ore_lithium_0:5, Lithium Ore
gregtech:ore_lithium_0:6, Nether Lithium Ore
gregtech:ore_lithium_0:7, End Lithium Ore
gregtech:ore_lithium_0:8, Sand Lithium Ore
gregtech:ore_lithium_0:9, Sand Lithium Ore
gregtech:ore_lithium_0:10, Granite Lithium Ore
gregtech:ore_lithium_0:11, Granite Lithium Ore
gregtech:ore_lithium_0:12, Marble Lithium Ore
gregtech:ore_lithium_0:13, Basalt Lithium Ore
gregtech:ore_olivine_0:0, Olivine Ore
gregtech:ore_olivine_0:1, Olivine Ore
gregtech:ore_olivine_0:2, Olivine Ore
gregtech:ore_olivine_0:3, Olivine Ore
gregtech:ore_olivine_0:4, Gravel Olivine Ore
gregtech:ore_olivine_0:5, Olivine Ore
gregtech:ore_olivine_0:6, Nether Olivine Ore
gregtech:ore_olivine_0:7, End Olivine Ore
gregtech:ore_olivine_0:8, Sand Olivine Ore
gregtech:ore_olivine_0:9, Sand Olivine Ore
gregtech:ore_olivine_0:10, Granite Olivine Ore
gregtech:ore_olivine_0:11, Granite Olivine Ore
gregtech:ore_olivine_0:12, Marble Olivine Ore
gregtech:ore_olivine_0:13, Basalt Olivine Ore
gregtech:ore_monazite_0:0, Monazite Ore
gregtech:ore_monazite_0:1, Monazite Ore
gregtech:ore_monazite_0:2, Monazite Ore
gregtech:ore_monazite_0:3, Monazite Ore
gregtech:ore_monazite_0:4, Gravel Monazite Ore
gregtech:ore_monazite_0:5, Monazite Ore
gregtech:ore_monazite_0:6, Nether Monazite Ore
gregtech:ore_monazite_0:7, End Monazite Ore
gregtech:ore_monazite_0:8, Sand Monazite Ore
gregtech:ore_monazite_0:9, Sand Monazite Ore
gregtech:ore_monazite_0:10, Granite Monazite Ore
gregtech:ore_monazite_0:11, Granite Monazite Ore
gregtech:ore_monazite_0:12, Marble Monazite Ore
gregtech:ore_monazite_0:13, Basalt Monazite Ore
gregtech:ore_coal_0:0, Coal Ore
gregtech:ore_coal_0:1, Coal Ore
gregtech:ore_coal_0:2, Coal Ore
gregtech:ore_coal_0:3, Coal Ore
gregtech:ore_coal_0:4, Gravel Coal Ore
gregtech:ore_coal_0:5, Coal Ore
gregtech:ore_coal_0:6, Nether Coal Ore
gregtech:ore_coal_0:7, End Coal Ore
gregtech:ore_coal_0:8, Sand Coal Ore
gregtech:ore_coal_0:9, Sand Coal Ore
gregtech:ore_coal_0:10, Granite Coal Ore
gregtech:ore_coal_0:11, Granite Coal Ore
gregtech:ore_coal_0:12, Marble Coal Ore
gregtech:ore_coal_0:13, Basalt Coal Ore
gregtech:ore_phosphate_0:0, Phosphate Ore
gregtech:ore_phosphate_0:1, Phosphate Ore
gregtech:ore_phosphate_0:2, Phosphate Ore
gregtech:ore_phosphate_0:3, Phosphate Ore
gregtech:ore_phosphate_0:4, Gravel Phosphate Ore
gregtech:ore_phosphate_0:5, Phosphate Ore
gregtech:ore_phosphate_0:6, Nether Phosphate Ore
gregtech:ore_phosphate_0:7, End Phosphate Ore
gregtech:ore_phosphate_0:8, Sand Phosphate Ore
gregtech:ore_phosphate_0:9, Sand Phosphate Ore
gregtech:ore_phosphate_0:10, Granite Phosphate Ore
gregtech:ore_phosphate_0:11, Granite Phosphate Ore
gregtech:ore_phosphate_0:12, Marble Phosphate Ore
gregtech:ore_phosphate_0:13, Basalt Phosphate Ore
gregtech:ore_phosphor_0:0, Phosphor Ore
gregtech:ore_phosphor_0:1, Phosphor Ore
gregtech:ore_phosphor_0:2, Phosphor Ore
gregtech:ore_phosphor_0:3, Phosphor Ore
gregtech:ore_phosphor_0:4, Gravel Phosphor Ore
gregtech:ore_phosphor_0:5, Phosphor Ore
gregtech:ore_phosphor_0:6, Nether Phosphor Ore
gregtech:ore_phosphor_0:7, End Phosphor Ore
gregtech:ore_phosphor_0:8, Sand Phosphor Ore
gregtech:ore_phosphor_0:9, Sand Phosphor Ore
gregtech:ore_phosphor_0:10, Granite Phosphor Ore
gregtech:ore_phosphor_0:11, Granite Phosphor Ore
gregtech:ore_phosphor_0:12, Marble Phosphor Ore
gregtech:ore_phosphor_0:13, Basalt Phosphor Ore
gregtech:ore_cooperite_0:0, Sheldonite Ore
gregtech:ore_cooperite_0:1, Sheldonite Ore
gregtech:ore_cooperite_0:2, Sheldonite Ore
gregtech:ore_cooperite_0:3, Sheldonite Ore
gregtech:ore_cooperite_0:4, Gravel Sheldonite Ore
gregtech:ore_cooperite_0:5, Sheldonite Ore
gregtech:ore_cooperite_0:6, Nether Sheldonite Ore
gregtech:ore_cooperite_0:7, End Sheldonite Ore
gregtech:ore_cooperite_0:8, Sand Sheldonite Ore
gregtech:ore_cooperite_0:9, Sand Sheldonite Ore
gregtech:ore_cooperite_0:10, Granite Sheldonite Ore
gregtech:ore_cooperite_0:11, Granite Sheldonite Ore
gregtech:ore_cooperite_0:12, Marble Sheldonite Ore
gregtech:ore_cooperite_0:13, Basalt Sheldonite Ore
gregtech:ore_lazurite_0:0, Lazurite Ore
gregtech:ore_lazurite_0:1, Lazurite Ore
gregtech:ore_lazurite_0:2, Lazurite Ore
gregtech:ore_lazurite_0:3, Lazurite Ore
gregtech:ore_lazurite_0:4, Gravel Lazurite Ore
gregtech:ore_lazurite_0:5, Lazurite Ore
gregtech:ore_lazurite_0:6, Nether Lazurite Ore
gregtech:ore_lazurite_0:7, End Lazurite Ore
gregtech:ore_lazurite_0:8, Sand Lazurite Ore
gregtech:ore_lazurite_0:9, Sand Lazurite Ore
gregtech:ore_lazurite_0:10, Granite Lazurite Ore
gregtech:ore_lazurite_0:11, Granite Lazurite Ore
gregtech:ore_lazurite_0:12, Marble Lazurite Ore
gregtech:ore_lazurite_0:13, Basalt Lazurite Ore
gregtech:ore_nickel_0:0, Nickel Ore
gregtech:ore_nickel_0:1, Nickel Ore
gregtech:ore_nickel_0:2, Nickel Ore
gregtech:ore_nickel_0:3, Nickel Ore
gregtech:ore_nickel_0:4, Gravel Nickel Ore
gregtech:ore_nickel_0:5, Nickel Ore
gregtech:ore_nickel_0:6, Nether Nickel Ore
gregtech:ore_nickel_0:7, End Nickel Ore
gregtech:ore_nickel_0:8, Sand Nickel Ore
gregtech:ore_nickel_0:9, Sand Nickel Ore
gregtech:ore_nickel_0:10, Granite Nickel Ore
gregtech:ore_nickel_0:11, Granite Nickel Ore
gregtech:ore_nickel_0:12, Marble Nickel Ore
gregtech:ore_nickel_0:13, Basalt Nickel Ore
gregtech:ore_jasper_0:0, Jasper Ore
gregtech:ore_jasper_0:1, Jasper Ore
gregtech:ore_jasper_0:2, Jasper Ore
gregtech:ore_jasper_0:3, Jasper Ore
gregtech:ore_jasper_0:4, Gravel Jasper Ore
gregtech:ore_jasper_0:5, Jasper Ore
gregtech:ore_jasper_0:6, Nether Jasper Ore
gregtech:ore_jasper_0:7, End Jasper Ore
gregtech:ore_jasper_0:8, Sand Jasper Ore
gregtech:ore_jasper_0:9, Sand Jasper Ore
gregtech:ore_jasper_0:10, Granite Jasper Ore
gregtech:ore_jasper_0:11, Granite Jasper Ore
gregtech:ore_jasper_0:12, Marble Jasper Ore
gregtech:ore_jasper_0:13, Basalt Jasper Ore
gregtech:ore_cobaltite_0:0, Cobaltite Ore
gregtech:ore_cobaltite_0:1, Cobaltite Ore
gregtech:ore_cobaltite_0:2, Cobaltite Ore
gregtech:ore_cobaltite_0:3, Cobaltite Ore
gregtech:ore_cobaltite_0:4, Gravel Cobaltite Ore
gregtech:ore_cobaltite_0:5, Cobaltite Ore
gregtech:ore_cobaltite_0:6, Nether Cobaltite Ore
gregtech:ore_cobaltite_0:7, End Cobaltite Ore
gregtech:ore_cobaltite_0:8, Sand Cobaltite Ore
gregtech:ore_cobaltite_0:9, Sand Cobaltite Ore
gregtech:ore_cobaltite_0:10, Granite Cobaltite Ore
gregtech:ore_cobaltite_0:11, Granite Cobaltite Ore
gregtech:ore_cobaltite_0:12, Marble Cobaltite Ore
gregtech:ore_cobaltite_0:13, Basalt Cobaltite Ore
gregtech:ore_certus_quartz_0:0, Certus Quartz Ore
gregtech:ore_certus_quartz_0:1, Certus Quartz Ore
gregtech:ore_certus_quartz_0:2, Certus Quartz Ore
gregtech:ore_certus_quartz_0:3, Certus Quartz Ore
gregtech:ore_certus_quartz_0:4, Gravel Certus Quartz Ore
gregtech:ore_certus_quartz_0:5, Certus Quartz Ore
gregtech:ore_certus_quartz_0:6, Nether Certus Quartz Ore
gregtech:ore_certus_quartz_0:7, End Certus Quartz Ore
gregtech:ore_certus_quartz_0:8, Sand Certus Quartz Ore
gregtech:ore_certus_quartz_0:9, Sand Certus Quartz Ore
gregtech:ore_certus_quartz_0:10, Granite Certus Quartz Ore
gregtech:ore_certus_quartz_0:11, Granite Certus Quartz Ore
gregtech:ore_certus_quartz_0:12, Marble Certus Quartz Ore
gregtech:ore_certus_quartz_0:13, Basalt Certus Quartz Ore
gregtech:ore_spessartine_0:0, Spessartine Ore
gregtech:ore_spessartine_0:1, Spessartine Ore
gregtech:ore_spessartine_0:2, Spessartine Ore
gregtech:ore_spessartine_0:3, Spessartine Ore
gregtech:ore_spessartine_0:4, Gravel Spessartine Ore
gregtech:ore_spessartine_0:5, Spessartine Ore
gregtech:ore_spessartine_0:6, Nether Spessartine Ore
gregtech:ore_spessartine_0:7, End Spessartine Ore
gregtech:ore_spessartine_0:8, Sand Spessartine Ore
gregtech:ore_spessartine_0:9, Sand Spessartine Ore
gregtech:ore_spessartine_0:10, Granite Spessartine Ore
gregtech:ore_spessartine_0:11, Granite Spessartine Ore
gregtech:ore_spessartine_0:12, Marble Spessartine Ore
gregtech:ore_spessartine_0:13, Basalt Spessartine Ore
gregtech:ore_amethyst_0:0, Amethyst Ore
gregtech:ore_amethyst_0:1, Amethyst Ore
gregtech:ore_amethyst_0:2, Amethyst Ore
gregtech:ore_amethyst_0:3, Amethyst Ore
gregtech:ore_amethyst_0:4, Gravel Amethyst Ore
gregtech:ore_amethyst_0:5, Amethyst Ore
gregtech:ore_amethyst_0:6, Nether Amethyst Ore
gregtech:ore_amethyst_0:7, End Amethyst Ore
gregtech:ore_amethyst_0:8, Sand Amethyst Ore
gregtech:ore_amethyst_0:9, Sand Amethyst Ore
gregtech:ore_amethyst_0:10, Granite Amethyst Ore
gregtech:ore_amethyst_0:11, Granite Amethyst Ore
gregtech:ore_amethyst_0:12, Marble Amethyst Ore
gregtech:ore_amethyst_0:13, Basalt Amethyst Ore
gregtech:ore_cassiterite_sand_0:0, Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:1, Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:2, Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:3, Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:4, Gravel Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:5, Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:6, Nether Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:7, End Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:8, Sand Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:9, Sand Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:10, Granite Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:11, Granite Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:12, Marble Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:13, Basalt Cassiterite Sand Ore
gregtech:ore_uranium235_0:0, Uranium 235 Ore
gregtech:ore_uranium235_0:1, Uranium 235 Ore
gregtech:ore_uranium235_0:2, Uranium 235 Ore
gregtech:ore_uranium235_0:3, Uranium 235 Ore
gregtech:ore_uranium235_0:4, Gravel Uranium 235 Ore
gregtech:ore_uranium235_0:5, Uranium 235 Ore
gregtech:ore_uranium235_0:6, Nether Uranium 235 Ore
gregtech:ore_uranium235_0:7, End Uranium 235 Ore
gregtech:ore_uranium235_0:8, Sand Uranium 235 Ore
gregtech:ore_uranium235_0:9, Sand Uranium 235 Ore
gregtech:ore_uranium235_0:10, Granite Uranium 235 Ore
gregtech:ore_uranium235_0:11, Granite Uranium 235 Ore
gregtech:ore_uranium235_0:12, Marble Uranium 235 Ore
gregtech:ore_uranium235_0:13, Basalt Uranium 235 Ore
gregtech:ore_glauconite_0:0, Glauconite Ore
gregtech:ore_glauconite_0:1, Glauconite Ore
gregtech:ore_glauconite_0:2, Glauconite Ore
gregtech:ore_glauconite_0:3, Glauconite Ore
gregtech:ore_glauconite_0:4, Gravel Glauconite Ore
gregtech:ore_glauconite_0:5, Glauconite Ore
gregtech:ore_glauconite_0:6, Nether Glauconite Ore
gregtech:ore_glauconite_0:7, End Glauconite Ore
gregtech:ore_glauconite_0:8, Sand Glauconite Ore
gregtech:ore_glauconite_0:9, Sand Glauconite Ore
gregtech:ore_glauconite_0:10, Granite Glauconite Ore
gregtech:ore_glauconite_0:11, Granite Glauconite Ore
gregtech:ore_glauconite_0:12, Marble Glauconite Ore
gregtech:ore_glauconite_0:13, Basalt Glauconite Ore
gregtech:ore_cinnabar_0:0, Cinnabar Ore
gregtech:ore_cinnabar_0:1, Cinnabar Ore
gregtech:ore_cinnabar_0:2, Cinnabar Ore
gregtech:ore_cinnabar_0:3, Cinnabar Ore
gregtech:ore_cinnabar_0:4, Gravel Cinnabar Ore
gregtech:ore_cinnabar_0:5, Cinnabar Ore
gregtech:ore_cinnabar_0:6, Nether Cinnabar Ore
gregtech:ore_cinnabar_0:7, End Cinnabar Ore
gregtech:ore_cinnabar_0:8, Sand Cinnabar Ore
gregtech:ore_cinnabar_0:9, Sand Cinnabar Ore
gregtech:ore_cinnabar_0:10, Granite Cinnabar Ore
gregtech:ore_cinnabar_0:11, Granite Cinnabar Ore
gregtech:ore_cinnabar_0:12, Marble Cinnabar Ore
gregtech:ore_cinnabar_0:13, Basalt Cinnabar Ore
gregtech:ore_green_sapphire_0:0, Green Sapphire Ore
gregtech:ore_green_sapphire_0:1, Green Sapphire Ore
gregtech:ore_green_sapphire_0:2, Green Sapphire Ore
gregtech:ore_green_sapphire_0:3, Green Sapphire Ore
gregtech:ore_green_sapphire_0:4, Gravel Green Sapphire Ore
gregtech:ore_green_sapphire_0:5, Green Sapphire Ore
gregtech:ore_green_sapphire_0:6, Nether Green Sapphire Ore
gregtech:ore_green_sapphire_0:7, End Green Sapphire Ore
gregtech:ore_green_sapphire_0:8, Sand Green Sapphire Ore
gregtech:ore_green_sapphire_0:9, Sand Green Sapphire Ore
gregtech:ore_green_sapphire_0:10, Granite Green Sapphire Ore
gregtech:ore_green_sapphire_0:11, Granite Green Sapphire Ore
gregtech:ore_green_sapphire_0:12, Marble Green Sapphire Ore
gregtech:ore_green_sapphire_0:13, Basalt Green Sapphire Ore
gregtech:ore_lapis_0:0, Lapis Ore
gregtech:ore_lapis_0:1, Lapis Ore
gregtech:ore_lapis_0:2, Lapis Ore
gregtech:ore_lapis_0:3, Lapis Ore
gregtech:ore_lapis_0:4, Gravel Lapis Ore
gregtech:ore_lapis_0:5, Lapis Ore
gregtech:ore_lapis_0:6, Nether Lapis Ore
gregtech:ore_lapis_0:7, End Lapis Ore
gregtech:ore_lapis_0:8, Sand Lapis Ore
gregtech:ore_lapis_0:9, Sand Lapis Ore
gregtech:ore_lapis_0:10, Granite Lapis Ore
gregtech:ore_lapis_0:11, Granite Lapis Ore
gregtech:ore_lapis_0:12, Marble Lapis Ore
gregtech:ore_lapis_0:13, Basalt Lapis Ore
gregtech:ore_niobium_0:0, Niobium Ore
gregtech:ore_niobium_0:1, Niobium Ore
gregtech:ore_niobium_0:2, Niobium Ore
gregtech:ore_niobium_0:3, Niobium Ore
gregtech:ore_niobium_0:4, Gravel Niobium Ore
gregtech:ore_niobium_0:5, Niobium Ore
gregtech:ore_niobium_0:6, Nether Niobium Ore
gregtech:ore_niobium_0:7, End Niobium Ore
gregtech:ore_niobium_0:8, Sand Niobium Ore
gregtech:ore_niobium_0:9, Sand Niobium Ore
gregtech:ore_niobium_0:10, Granite Niobium Ore
gregtech:ore_niobium_0:11, Granite Niobium Ore
gregtech:ore_niobium_0:12, Marble Niobium Ore
gregtech:ore_niobium_0:13, Basalt Niobium Ore
gregtech:ore_tanzanite_0:0, Tanzanite Ore
gregtech:ore_tanzanite_0:1, Tanzanite Ore
gregtech:ore_tanzanite_0:2, Tanzanite Ore
gregtech:ore_tanzanite_0:3, Tanzanite Ore
gregtech:ore_tanzanite_0:4, Gravel Tanzanite Ore
gregtech:ore_tanzanite_0:5, Tanzanite Ore
gregtech:ore_tanzanite_0:6, Nether Tanzanite Ore
gregtech:ore_tanzanite_0:7, End Tanzanite Ore
gregtech:ore_tanzanite_0:8, Sand Tanzanite Ore
gregtech:ore_tanzanite_0:9, Sand Tanzanite Ore
gregtech:ore_tanzanite_0:10, Granite Tanzanite Ore
gregtech:ore_tanzanite_0:11, Granite Tanzanite Ore
gregtech:ore_tanzanite_0:12, Marble Tanzanite Ore
gregtech:ore_tanzanite_0:13, Basalt Tanzanite Ore
gregtech:ore_wulfenite_0:0, Wulfenite Ore
gregtech:ore_wulfenite_0:1, Wulfenite Ore
gregtech:ore_wulfenite_0:2, Wulfenite Ore
gregtech:ore_wulfenite_0:3, Wulfenite Ore
gregtech:ore_wulfenite_0:4, Gravel Wulfenite Ore
gregtech:ore_wulfenite_0:5, Wulfenite Ore
gregtech:ore_wulfenite_0:6, Nether Wulfenite Ore
gregtech:ore_wulfenite_0:7, End Wulfenite Ore
gregtech:ore_wulfenite_0:8, Sand Wulfenite Ore
gregtech:ore_wulfenite_0:9, Sand Wulfenite Ore
gregtech:ore_wulfenite_0:10, Granite Wulfenite Ore
gregtech:ore_wulfenite_0:11, Granite Wulfenite Ore
